tax_id	species	genus	family	order	class	phylum	superkingdom	barcode75	barcode31	barcode40	barcode18	barcode45	barcode21	barcode86	barcode94	barcode79	barcode84	barcode34	barcode58	barcode29	barcode52	barcode33	barcode35	barcode02	barcode82	barcode87	barcode05	barcode55	barcode25	barcode68	barcode54	barcode24	barcode03	barcode14	barcode56	barcode28	barcode59	barcode96	barcode13	barcode76	barcode19	barcode48	barcode74	barcode72	barcode16	barcode65	barcode50	barcode46	barcode77	barcode44	barcode70	barcode88	barcode90	barcode17	barcode95	barcode63	barcode64	barcode20	barcode41	barcode22	barcode30	barcode43	barcode60	barcode23	barcode92	barcode80	barcode93	barcode81	barcode01	barcode38	barcode71	barcode85	barcode61	barcode78	barcode15	barcode04	barcode62	barcode08	barcode83	barcode51	barcode91	barcode66	barcode09	barcode67	barcode10	barcode47	barcode27	barcode12	barcode69	barcode42	barcode37	barcode53	barcode39	barcode07	barcode49	barcode36	barcode32	barcode73	barcode89	barcode06	barcode26	barcode57	barcode11
12976								27.899353564374216	39.56202733896996	34.11768730438982	88.50879719238675	18.58252799927287	44.69393097540951	39.75517990774189		15.290556900726394	23.401197521211284	24.865573770491803	17.780515117569443	55.59130722906983	18.65902839903544	21.461715160796327	11.49984111852558	51.58282318859223	11.411878631375082	37.8306160554792	71.7132755897386	14.360993414410691	20.42756607019812	13.573696475390635		82.22057105205452	41.81313747720102	30.66466574841832	28.86826047199952	49.45274125419273			31.522522724088063	17.086811437520154	17.538118364172234	29.662030504246147	24.660493827161837	21.509947337624343	61.16784934868792	19.8516598474866	14.503871966959217	19.52606108687029	29.377224189486647	23.14875793189024	21.51851851851846	24.535141556325343		17.952173142955292			13.428507795100115	82.57949724623528	38.76362513372096	39.97662786664738	46.88927333258607	25.37380572094069	27.47048581933211	125.09566691474312		24.799039862486246		15.40025875330035	17.451854736637134	74.19568043594003	150.95503181156892	25.69067258907472	10.421370564996874	25.925657954231323	40.36063234717093	31.01477401187087	12.48432288192128	27.5690866507592	24.614667784588296	24.79866300068536		16.673300165824823	110.7677042448155	25.641211499727657	72.10753098756899		50.979909022229336	17.516872483632504		20.867452532300952	18.70544183724413	12.331685393258429	39.06133625410734	59.258485836413726	34.71915697218857	14.717202799014885	30.773998488284203	18.423593138730062	14.485162601529662	39.57024592096923	24.81048901639333		119.83133095605068
12995																																																																																																							24.011392533018608
13050										12.128163585741756	14.990380416342465		11.365135870482408							21.31951842068324		11.32887988540214	128.26262465340525				23.043873626163283		13.272889695751974			28.38116546890801	16.62766305155244	37.1706955733985		18.311717334675063			10.25495572241834			15.685475774900578								24.38113315375882								12.39451583839187		23.100336962877915	16.207958750421202	11.230363739127435		22.370963029090944						14.637404370825717	10.469884530882378												14.309920348734789		35.89017075839591		12.320550076420838	22.334786426666728					12.440217591242352	15.897425419447227			14.581170405772005			25.18199201109421			44.03552135451515
13052																																108.75830339423032																																																																							
13075																																														24.129938815324657																																																									
1310																							12.545281220209723																																																																																
13174								14.46626631229441				14.453522956828031								22.147157957798125				13.63636477508709			34.96437242056356					36.624220265282425													21.494932738373844															19.450014227610865				16.189060193819763		13.54265035016228					18.183583264779244						16.645763833960515						16.648008748510374											16.396017705393188						14.224592894062154			
13241																											11.110053834678622							17.376677119673413																																																			28.68485496837978																		
13251																																										11.251115270628231																																	42.527247820684806			15.316132405582591																15.32547115273442						19.284458347329995			
13259											12.944107597950335													13.778462587762531			25.93569576153798					28.86888097694024	12.715934114364948									14.70213886375203			10.662559134414252																										18.14295094380203			12.842834568078873		14.69801943728346		43.86280628166962					20.63012726558916		40.82404114889886						11.442896964719877						21.19955133082152			27.444057381660656			34.930559937304274
13273																																45.05626726242181																																																																							
