tax_id	abundance	lineage	estimated counts
60	0.0017384390664912815	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;	36.66020303416814
5149	0.001639389430968011	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	34.57144432025342
70	0.0006325710615089925	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidocella;	13.339658545101635
44	0.0011787762506434664	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	24.85803357356942
1689	0.0010727135708991015	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;	22.621383783120255
863	0.0014117368366659254	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;Inquilinus;	29.770706411611034
289	0.0009200684909134239	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;	19.402404336382283
8278	0.0006806958808571648	Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 13;	14.354514735515892
11656	0.0010709765358777115	Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;	22.58475318858918
7	0.0006328497712004673	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;	13.345535975075455
6966	0.0005841011024556693	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Galbitalea;	12.317524048585154
4244	0.0006328497712004703	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;	13.345535975075519
unassigned	0.0		217.0
9	0.026673611182816123	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;	778.8160993158651
16155	0.009078700976829633	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;lablabi;	265.07991112147164
8256	0.003206305590122956	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;erythrophlei;	93.61771062041008
5183	0.02274071646578814	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;	663.983439368082
4522	0.17163093684507297	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus;	5011.280094002441
7718	0.02067928495325183	Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;	603.793762065047
2912	0.06168654985451402	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;	1801.1238826521005
6516	0.03613025324649607	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Acidipila-Silvibacterium;	1054.9311342911922
194	0.03959251717357134	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;	1156.0223164339359
2988	0.0007370938729376658	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;phenazinium;	21.521666902033967
7224	0.012765433061098239	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);	372.7251145179464
617	0.022301780448929116	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;	651.1673855478323
3791	0.0057083540122244555	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;cookii;	166.67252044892965
5867	0.0017357430292112115	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;kuopiense;	50.68022496690895
362	0.019544750811593785	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Occallatibacter;	570.6676341969153
19421	0.0007541412542080912	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;gabretensis;	22.019416340367847
8059	0.00043650179934711633	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;	12.744979537337102
4456	0.021491950882612795	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;	627.5219818705284
5564	0.004978683884950005	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;	145.36761207277024
16455	0.017567480657690402	Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Aquisphaera;	512.9353002432443
4459	0.034766634610721735	Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;	1015.1161973638532
76	0.026659324458188183	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	778.3989555301786
7234	0.020184742828150058	Bacteria;Proteobacteria;Gammaproteobacteria;WD260;	589.3541210963253
1927	0.004214757464872649	Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Singulisphaera;	123.0624884593516
18462	0.002374160268231822	Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Candidatus Nostocoida;	69.32073151183273
539	0.0005047079390049658	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;japonicum;	14.73646240306699
5248	0.0027113030478718107	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Schlesneria;	79.16462639176113
8278	0.00038291502838432614	Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 13;	11.180352998765555
10668	0.01411045491637742	Bacteria;WPS-2;	411.9970626483879
10689	0.010471831262466105	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;	305.75652920148536
7788	0.009731686129015114	Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 2;	284.14577159498333
60	0.002584110899516733	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;	75.45087004408957
6310	0.0010610900168640885	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;	30.981706312397655
6329	0.038716585439818214	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Granulicella;	1130.4468616718123
4743	0.011657430339859859	Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;	340.3736510632282
6992	0.00930241909413696	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;	271.61203271061095
7174	0.0017168344638250788	Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;	50.12813267476465
5751	0.008194111894724283	Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;	239.2516791021596
212	0.006217537310975912	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;	181.53965440587467
6966	0.0013216688107050127	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Galbitalea;	38.59008593496496
656	0.0045120051376483054	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;	131.74152600905524
9937	0.0003829050602758471	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;baekrokdamisoli;	11.180061949934183
7623	0.010558277382712528	Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;	308.2805830204404
8290	0.04183005002790306	Bacteria;Actinobacteriota;Acidimicrobiia;	1221.3538007147135
9882	0.0005917777700421206	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum;	17.278727329689836
